city,area,expenditures,communal_meal_parti,common_purchase_food_parti,community_workshop_parti,work_exchange_parti,fundraising_parti,communal_child_care_parti,prepare_for_fund_parti,communal_construction_parti,property_invasion_parti,security_committee_parti,election_champaign_parti,denomination,religiousness,bins,n_bins,binnr,score2_1,score2_2,score2_1sq,score2_2sq,score2_1cu,score2_2cu,moremoneyold,moremoneynew,winnersvsalwayslosers,losersvsalwayswinners,group,householdsize,ageresponder,schooling_resp,protestant,attendance,attendpermonth,Received_BDH
quito,la ecuatoriana,228,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,40.200001,116,22,3.7330003,3.7330003,13.935291,13.935291,52.020447,52.020447,0,0,0,,always-losers,5,32,6,1,once a week,4,0
quito,la ecuatoriana,223,0,0,0,0,0,0,0,0,0,0,0,catholic,7,37,85,14,.72600019,.72600019,.5270763,.5270763,.38265747,.38265747,0,0,0,,always-losers,3,46,6,0,once a week,4,0
quito,la ecuatoriana,540,0,0,0,0,0,0,0,0,0,0,0,catholic,8,37.799999,110,16,1.2660011,1.2660011,1.6027588,1.6027588,2.0290945,2.0290945,1,0,,0,losers,5,34,12,0,2 to 3 times a month,2.5,0
quito,la ecuatoriana,290,0,0,0,0,0,0,0,0,0,0,0,catholic,8,36.200001,171,12,-.17600021,0,.030976074,0,-.0054517952,0,1,1,,1,always-winners,6,53,2,0,once a week,4,1
quito,la ecuatoriana,114,1,0,0,1,0,0,0,0,0,0,0,catholic,5,37.400002,103,15,.80299985,.80299985,.64480877,.64480877,.51778132,.51778132,1,0,,0,losers,7,69,2,0,once a month,1,0
quito,la ecuatoriana,250,0,0,0,0,0,0,0,1,0,0,0,catholic,6,36.599998,96,13,.22300187,.22300187,.049729832,.049729832,.011089846,.011089846,1,0,,0,losers,6,34,6,0,2 to 3 times a month,2.5,0
quito,chillogallo,131,0,0,0,0,0,0,0,0,0,0,0,catholic,5,32.200001,94,2,-4.2069983,0,17.698835,0,-74.458969,0,0,1,1,,winners,2,68,0,0,2 to 3 times a month,2.5,1
quito,chillogallo,210,0,0,0,0,0,0,0,0,0,0,0,catholic,7,38.200001,139,17,1.9159988,1.9159988,3.6710515,3.6710515,7.03373,7.03373,0,0,0,,always-losers,5,40,9,0,2 to 3 times a month,2.5,0
sto domingo,chiguilpe,250,0,0,0,0,0,0,0,0,0,0,0,catholic,5,37.799999,110,16,1.4159988,1.4159988,2.0050526,2.0050526,2.8391521,2.8391521,1,0,,0,losers,2,42,9,0,less than once a month,0,0
quito,la ecuatoriana,495,0,0,0,0,0,0,0,0,0,0,0,catholic,10,35.799999,117,11,-.7529999,0,.56700885,0,-.42695761,0,0,1,1,,winners,8,30,6,0,once a month,1,1
quito,la ecuatoriana,370,0,0,0,0,0,0,0,0,0,0,0,catholic,3,36.200001,171,12,-.086000063,0,.0073960107,0,-.0006360574,0,1,1,,1,always-winners,4,31,6,0,once a week,4,1
quito,la ecuatoriana,253,0,1,0,0,0,0,0,0,0,0,0,catholic,10,35.799999,117,11,-.48199996,0,.23232396,0,-.11198014,0,0,1,1,,winners,4,31,6,0,once a week,4,0
quito,chillogallo,600,0,0,0,0,0,0,0,0,0,0,0,catholic,9,31.799999,47,1,-4.5119987,0,20.358131,0,-91.855865,0,0,1,1,,winners,7,33,6,0,2 to 3 times a month,2.5,1
sto domingo,bamboli,320,0,0,0,0,0,0,0,0,0,0,0,catholic,4,39.799999,139,21,3.4439988,3.4439988,11.861128,11.861128,40.849709,40.849709,1,0,,0,losers,5,39,6,0,once a month,1,0
sto domingo,bamboli,400,0,0,0,0,0,0,0,0,0,0,0,catholic,7,36.200001,171,12,-.32999954,0,.1088997,0,-.035936847,0,0,1,1,,winners,4,39,12,0,2 to 3 times a month,2.5,0
quito,la ecuatoriana,257,0,0,0,1,0,0,1,1,0,0,1,catholic,10,39.400002,133,20,2.9449983,2.9449983,8.6730146,8.6730146,25.542013,25.542013,1,0,,0,losers,8,57,1,0,2 to 3 times a month,2.5,0
quito,la ecuatoriana,260,0,0,0,0,0,0,0,0,0,0,0,catholic,6,34.200001,121,7,-2.3540015,0,5.5413232,0,-13.044283,0,1,1,,1,always-winners,5,32,9,0,once a month,1,1
sto domingo,chiguilpe,200,0,0,0,0,0,0,0,0,0,0,0,other,5,39,110,19,2.6360002,2.6360002,6.9484968,6.9484968,18.316238,18.316238,0,0,0,,always-losers,3,50,3,0,once a week,4,0
sto domingo,chiguilpe,350,0,0,0,0,0,0,0,0,0,0,0,catholic,6,32.599998,81,3,-3.7500014,0,14.06251,0,-52.734436,0,1,1,,1,always-winners,5,36,9,0,2 to 3 times a month,2.5,1
sto domingo,bamboli,300,1,0,0,0,1,0,0,1,0,0,0,catholic,6,33.799999,112,6,-2.5939994,0,6.7288327,0,-17.454588,0,1,1,,1,always-winners,5,31,6,0,2 to 3 times a month,2.5,1
sto domingo,bamboli,400,0,0,0,0,0,0,0,0,0,0,0,other,10,37.799999,110,16,1.4480003,1.4480003,2.096705,2.096705,3.0360293,3.0360293,1,0,,0,losers,5,34,6,0,once a month,1,0
sto domingo,bamboli,700,0,0,0,0,1,0,0,0,0,0,0,catholic,5,36.599998,96,13,.19999924,.19999924,.039999697,.039999697,.0079999091,.0079999091,1,0,,0,losers,3,26,16,0,4 to 6 times a week,20,0
sto domingo,bamboli,200,0,0,0,0,0,0,0,0,0,0,0,catholic,8,37.799999,110,16,1.5910019,1.5910019,2.531287,2.531287,4.0272822,4.0272822,1,0,,0,losers,6,55,1,0,once a month,1,0
sto domingo,bamboli,300,0,0,0,0,0,0,0,0,0,0,0,catholic,7,36.200001,171,12,-.0080009457,0,.000064015134,0,-5.1218160e-07,0,1,1,,1,always-winners,3,53,8,0,once a month,1,1
sto domingo,bamboli,450,0,0,0,0,0,0,0,0,0,0,0,catholic,3,34.599998,120,8,-1.9989983,0,3.9959941,0,-7.9879856,0,0,1,1,,winners,4,42,4,0,only for special occasions,0,1
sto domingo,bamboli,150,0,0,0,0,1,0,0,1,0,0,0,catholic,5,39.799999,139,21,3.3879991,3.3879991,11.478538,11.478538,38.889275,38.889275,1,0,,0,losers,1,44,8,0,once a week,4,0
sto domingo,bamboli,400,0,0,0,0,0,0,1,0,0,0,0,catholic,10,35.799999,117,11,-.62700045,0,.39312956,0,-.24649242,0,0,1,1,,winners,4,47,9,0,once a week,4,0
quito,la ecuatoriana,286,0,0,0,0,0,0,0,0,0,1,0,catholic,6,33.799999,112,6,-2.4139991,0,5.8273916,0,-14.067318,0,0,1,1,,winners,4,29,6,0,once a month,1,1
sto domingo,rio verde,250,0,0,1,0,1,0,1,1,0,0,0,catholic,5,33.799999,112,6,-2.7459998,0,7.5405149,0,-20.706253,0,0,1,1,,winners,4,45,6,0,only for special occasions,0,1
quito,la ecuatoriana,540,0,0,0,0,0,0,0,0,0,0,0,catholic,7,37,85,14,.48100129,.48100129,.23136224,.23136224,.11128554,.11128554,1,0,,0,losers,4,44,9,0,once a week,4,0
quito,guamani,225,0,0,0,0,0,0,1,0,0,0,0,catholic,9,37.400002,103,15,1.1490005,1.1490005,1.3202022,1.3202022,1.5169131,1.5169131,0,0,0,,always-losers,4,51,0,0,once a month,1,0
quito,chillogallo,94,0,0,0,0,0,0,0,0,0,0,0,catholic,5,32.599998,81,3,-3.9520011,0,15.618313,0,-61.723587,0,0,1,1,,winners,3,64,3,0,2 to 3 times a month,2.5,1
sto domingo,bamboli,320,0,0,0,0,0,0,0,0,0,0,0,catholic,6,40.200001,116,22,3.9320016,3.9320016,15.460636,15.460636,60.791248,60.791248,1,0,,0,losers,4,42,5,0,2 to 3 times a month,2.5,0
sto domingo,santo domingo,300,0,0,0,0,0,0,0,0,0,0,0,catholic,8,38.599998,126,18,2.1290002,2.1290002,4.5326419,4.5326419,9.6499949,9.6499949,1,0,,0,losers,3,52,2,0,2 to 3 times a month,2.5,0
sto domingo,santo domingo,70,1,1,0,1,0,1,0,0,0,0,0,other,4,34.200001,121,7,-2.3210006,0,5.3870435,0,-12.503331,0,1,1,,1,always-winners,4,47,6,0,never,0,1
sto domingo,santo domingo,250,0,0,0,0,0,0,0,0,0,0,0,catholic,7,35.400002,120,10,-1.008001,0,1.016066,0,-1.0241954,0,0,1,1,,winners,2,53,3,0,never,0,1
sto domingo,santo domingo,480,0,0,1,1,0,0,0,1,0,0,0,catholic,7,37.400002,103,15,.9629997,.9629997,.9273684,.9273684,.8930555,.8930555,1,0,,0,losers,5,33,9,0,never,0,0
sto domingo,santo domingo,250,0,0,0,0,0,0,0,1,0,0,0,catholic,5,36.200001,171,12,-.39000091,0,.15210071,0,-.059319414,0,0,1,1,,winners,4,31,7,0,once a month,1,1
sto domingo,santo domingo,250,0,0,0,0,0,0,0,0,0,0,1,catholic,6,39.400002,133,20,3.0839982,3.0839982,9.5110445,9.5110445,29.332045,29.332045,1,0,,0,losers,4,44,12,0,2 to 3 times a month,2.5,0
sto domingo,santo domingo,650,0,0,0,0,0,0,0,0,0,0,0,catholic,5,40.200001,116,22,3.7650018,3.7650018,14.175239,14.175239,53.369797,53.369797,0,0,0,,always-losers,4,37,11,0,once a week,4,0
sto domingo,bamboli,350,0,0,0,0,0,0,0,0,0,0,0,other,6,39.400002,133,20,2.9769998,2.9769998,8.8625278,8.8625278,26.383743,26.383743,1,0,,0,losers,6,38,9,0,less than once a month,0,0
sto domingo,bamboli,200,0,0,0,0,0,0,0,0,0,0,0,other,8,37.400002,103,15,.92299879,.92299879,.85192674,.85192674,.78632736,.78632736,1,0,,0,losers,3,49,1,0,once a week,4,0
sto domingo,bamboli,200,0,0,0,0,0,0,0,0,0,0,0,catholic,8,34.200001,121,7,-2.1110015,0,4.4563274,0,-9.4073133,0,1,1,,1,always-winners,3,48,6,0,4 to 6 times a week,20,1
sto domingo,bamboli,300,0,0,0,0,1,0,0,0,0,0,0,catholic,5,33.799999,112,6,-2.7360015,0,7.4857039,0,-20.480898,0,1,1,,1,always-winners,4,29,6,0,once a week,4,1
sto domingo,bamboli,150,0,0,0,0,0,0,0,0,0,0,0,catholic,8,39,110,19,2.6039987,2.6039987,6.7808089,6.7808089,17.657217,17.657217,1,0,,0,losers,5,62,5,0,once a week,4,0
sto domingo,bamboli,800,0,0,0,0,0,0,0,0,0,0,0,other,8,39.799999,139,21,3.3819985,3.3819985,11.437914,11.437914,38.68301,38.68301,1,0,,0,losers,6,46,10,0,2 to 3 times a week,10,0
sto domingo,bamboli,100,1,1,1,0,0,0,1,0,0,0,0,other,7,40.599998,144,23,4.0010018,4.0010018,16.008017,16.008017,64.048103,64.048103,1,0,,0,losers,2,45,3,0,every day,30,0
sto domingo,bamboli,400,0,0,0,0,0,0,0,0,0,0,0,catholic,5,34.200001,121,7,-2.0210013,0,4.0844464,0,-8.2546721,0,0,1,1,,winners,5,38,8,0,2 to 3 times a month,2.5,1
sto domingo,abraham calacazon,300,0,0,0,0,0,0,0,1,0,0,0,catholic,6,35.799999,117,11,-.79300082,0,.62885028,0,-.4986788,0,0,1,1,,winners,3,40,1,0,2 to 3 times a month,2.5,1
sto domingo,bamboli,60,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,10,38.200001,139,17,1.9789985,1.9789985,3.9164352,3.9164352,7.7506194,7.7506194,1,0,,0,losers,2,54,4,1,2 to 3 times a week,10,0
sto domingo,bamboli,700,0,0,0,0,0,0,0,0,0,0,0,catholic,9,33,102,4,-3.2899985,0,10.82409,0,-35.61124,0,1,1,,1,always-winners,9,29,9,0,once a week,4,1
sto domingo,bamboli,370,0,0,0,0,0,0,0,0,0,0,0,catholic,7,37,85,14,.57599866,.57599866,.33177447,.33177447,.19110164,.19110164,1,0,,0,losers,4,49,6,0,2 to 3 times a month,2.5,0
sto domingo,santo domingo,270,0,0,0,0,0,0,0,0,0,0,1,non-catholic christian,5,35.799999,117,11,-.51699984,0,.26728883,0,-.13818829,0,0,1,1,,winners,6,30,6,1,once a week,4,1
sto domingo,bamboli,400,0,0,0,0,0,0,0,0,0,0,0,catholic,4,37.799999,110,16,1.4130005,1.4130005,1.9965703,1.9965703,2.8211548,2.8211548,1,0,,0,losers,4,28,6,0,never,0,0
sto domingo,abraham calacazon,220,0,0,0,0,1,0,0,1,0,0,0,catholic,10,39,110,19,2.6340013,2.6340013,6.9379625,6.9379625,18.274603,18.274603,0,0,0,,always-losers,4,45,6,0,2 to 3 times a week,10,0
sto domingo,abraham calacazon,200,1,0,0,0,0,0,0,1,0,0,1,non-catholic christian,3,36.200001,171,12,-.14000091,0,.019600255,0,-.0027440535,0,0,1,1,,winners,3,61,0,1,2 to 3 times a week,10,1
sto domingo,rio verde,200,0,0,0,0,0,0,0,0,0,0,0,other,8,36.200001,171,12,-.044999696,0,.0020249726,0,-.000091123155,0,0,1,1,,winners,2,64,3,0,2 to 3 times a week,10,1
sto domingo,abraham calacazon,250,0,0,0,0,0,0,0,0,0,0,0,catholic,5,37.400002,103,15,1.0580009,1.0580009,1.1193659,1.1193659,1.1842902,1.1842902,0,0,0,,always-losers,5,39,9,0,never,0,0
sto domingo,abraham calacazon,200,0,0,0,0,0,0,0,0,0,0,0,catholic,6,38.599998,126,18,2.1729989,2.1729989,4.7219243,4.7219243,10.260736,10.260736,0,0,0,,always-losers,3,59,3,0,less than once a month,0,0
sto domingo,abraham calacazon,150,0,0,0,0,0,0,0,0,0,0,0,catholic,5,34.200001,121,7,-2.0140014,0,4.0562015,0,-8.1691952,0,1,1,,1,always-winners,3,57,3,0,once a week,4,1
sto domingo,santo domingo,300,0,0,0,0,0,0,0,0,0,0,0,catholic,5,39.799999,139,21,3.2110009,3.2110009,10.310527,10.310527,33.107113,33.107113,1,0,,0,losers,5,38,9,0,2 to 3 times a month,2.5,0
sto domingo,abraham calacazon,200,0,0,0,0,0,0,0,0,0,0,0,catholic,10,32.599998,81,3,-3.8000007,0,14.440005,0,-54.872028,0,0,1,1,,winners,3,51,6,0,once a week,4,1
sto domingo,santo domingo,670,0,0,0,0,0,0,0,0,0,0,0,catholic,5,39.400002,133,20,2.9999986,2.9999986,8.9999914,8.9999914,26.999962,26.999962,0,0,0,,always-losers,5,30,12,0,once a week,4,0
sto domingo,abraham calacazon,500,0,0,0,0,0,0,0,0,0,0,0,catholic,5,33.799999,112,6,-2.6480002,0,7.0119052,0,-18.567528,0,0,1,1,,winners,5,39,12,0,never,0,1
sto domingo,abraham calacazon,280,0,0,0,0,0,0,0,1,0,0,0,catholic,10,39,110,19,2.4070001,2.4070001,5.7936492,5.7936492,13.945314,13.945314,0,0,0,,always-losers,4,53,4,0,2 to 3 times a month,2.5,0
sto domingo,abraham calacazon,100,0,0,0,0,0,0,0,0,0,0,0,catholic,7,34.200001,121,7,-2.0959983,0,4.393209,0,-9.2081585,0,0,1,1,,winners,3,57,6,0,2 to 3 times a week,10,1
sto domingo,abraham calacazon,100,0,0,0,0,0,0,0,0,0,0,0,catholic,5,38.200001,139,17,1.741999,1.741999,3.0345607,3.0345607,5.2862015,5.2862015,0,0,0,,always-losers,2,43,4,0,once a month,1,0
sto domingo,santo domingo,283,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,10,32.599998,81,3,-3.6200004,0,13.104403,0,-47.437943,0,0,1,1,,winners,4,32,9,1,2 to 3 times a week,10,1
sto domingo,abraham calacazon,400,0,0,0,0,0,0,0,0,0,0,0,catholic,7,38.599998,126,18,2.2110009,2.2110009,4.888525,4.888525,10.808534,10.808534,0,0,0,,always-losers,5,50,2,0,once a week,4,0
sto domingo,abraham calacazon,100,0,0,0,0,0,0,0,0,0,0,0,catholic,8,36.200001,171,12,-.23000106,0,.052900489,0,-.012167169,0,0,1,1,,winners,1,59,3,0,2 to 3 times a week,10,1
sto domingo,abraham calacazon,50,1,1,1,1,1,1,1,1,1,1,1,catholic,8,39,110,19,2.4130006,2.4130006,5.8225718,5.8225718,14.04987,14.04987,0,0,0,,always-losers,2,51,6,0,once a week,4,0
sto domingo,rio verde,120,0,0,0,0,0,0,0,0,0,0,0,catholic,6,35.799999,117,11,-.64399874,0,.41473439,0,-.26708841,0,0,1,1,,winners,1,36,7,0,once a month,1,1
sto domingo,santo domingo,280,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,10,34.200001,121,7,-2.2629981,0,5.1211605,0,-11.589176,0,1,1,,1,always-winners,3,64,3,1,once a week,4,1
sto domingo,abraham calacazon,300,1,0,0,0,0,0,0,1,0,0,0,catholic,9,36.200001,171,12,-.3709999,0,.13764092,0,-.051064771,0,0,1,1,,winners,5,51,2,0,once a week,4,1
sto domingo,abraham calacazon,200,0,0,0,0,0,0,0,0,0,0,0,catholic,7,40.200001,116,22,3.815001,3.815001,14.554233,14.554233,55.524414,55.524414,0,0,0,,always-losers,4,37,6,0,less than once a month,0,0
sto domingo,abraham calacazon,250,0,0,0,0,0,0,0,0,0,0,0,catholic,10,33,102,4,-3.5430007,0,12.552854,0,-44.47477,0,0,1,1,,winners,6,46,2,0,2 to 3 times a month,2.5,1
sto domingo,bamboli,225,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,10,35.400002,120,10,-.81400073,0,.66259718,0,-.53935456,0,1,1,,1,always-winners,3,43,6,1,2 to 3 times a week,10,1
sto domingo,bamboli,270,0,0,0,0,0,0,0,0,0,0,0,catholic,8,36.200001,171,12,-.38200149,0,.14592513,0,-.05574362,0,1,1,,1,always-winners,4,33,6,0,once a week,4,1
sto domingo,bamboli,150,0,0,0,0,0,0,0,0,0,0,0,catholic,7,33,102,4,-3.3649993,0,11.32322,0,-38.102627,0,1,1,,1,always-winners,3,35,9,0,2 to 3 times a month,2.5,1
sto domingo,bamboli,270,0,0,0,0,0,0,0,0,0,0,0,catholic,3,35.400002,120,10,-.82800066,0,.68558508,0,-.56766492,0,1,1,,1,always-winners,3,35,6,0,once a month,1,1
sto domingo,bamboli,200,0,0,0,0,0,0,0,0,0,0,0,catholic,6,32.200001,94,2,-4.2209983,0,17.816826,0,-75.204796,0,0,1,1,,winners,4,43,8,0,once a month,1,1
sto domingo,abraham calacazon,250,0,0,0,0,0,0,0,0,0,0,0,catholic,8,39.400002,133,20,2.9999986,2.9999986,8.9999914,8.9999914,26.999962,26.999962,0,0,0,,always-losers,4,27,9,0,only for special occasions,0,0
sto domingo,abraham calacazon,160,0,0,0,0,0,0,0,0,0,0,0,catholic,10,40.599998,144,23,4.4159989,4.4159989,19.501047,19.501047,86.1166,86.1166,0,0,0,,always-losers,3,57,0,0,once a week,4,0
sto domingo,abraham calacazon,285,0,0,0,0,0,0,0,0,0,0,0,catholic,5,35.400002,120,10,-1.1340004,0,1.285957,0,-1.4582757,0,0,1,1,,winners,4,36,6,0,never,0,1
sto domingo,santo domingo,290,0,0,0,0,0,0,0,1,0,0,0,catholic,4,33.799999,112,6,-2.4720016,0,6.1107917,0,-15.105886,0,1,1,,1,always-winners,3,48,5,0,2 to 3 times a week,10,1
sto domingo,abraham calacazon,150,1,0,0,0,0,0,0,0,0,0,0,catholic,8,34.599998,120,8,-1.732,0,2.999824,0,-5.1956949,0,0,1,1,,winners,4,42,9,0,once a week,4,1
sto domingo,abraham calacazon,100,0,0,0,0,0,0,0,0,0,0,0,catholic,8,36.200001,171,12,-.10600052,0,.011236111,0,-.0011910335,0,1,1,,1,always-winners,1,62,6,0,once a week,4,1
sto domingo,abraham calacazon,400,0,0,0,0,0,0,0,0,0,0,0,catholic,10,32.200001,94,2,-4.1219993,0,16.990877,0,-70.036385,0,0,1,1,,winners,6,44,12,0,2 to 3 times a month,2.5,1
sto domingo,abraham calacazon,200,0,0,0,0,1,0,0,1,0,0,0,catholic,8,35,146,9,-1.3519989,0,1.8279011,0,-2.4713204,0,0,1,1,,winners,5,36,12,0,once a week,4,1
sto domingo,chiguilpe,163,0,0,0,0,0,0,0,0,0,0,0,catholic,8,39,110,19,2.6140008,2.6140008,6.8330002,6.8330002,17.861467,17.861467,0,0,0,,always-losers,7,39,16,0,once a month,1,0
sto domingo,abraham calacazon,200,0,0,0,0,0,1,0,1,0,0,0,other,5,40.200001,116,22,3.7139993,3.7139993,13.793791,13.793791,51.230129,51.230129,1,0,,0,losers,6,61,3,0,2 to 3 times a week,10,0
sto domingo,abraham calacazon,60,0,0,0,0,0,0,0,0,0,0,0,catholic,5,34.599998,120,8,-1.7599999,0,3.0975995,0,-5.4517746,0,1,1,,1,always-winners,2,65,9,0,once a month,1,0
sto domingo,abraham calacazon,220,0,0,0,0,0,0,0,0,0,0,0,catholic,7,37.400002,103,15,1.0479988,1.0479988,1.0983014,1.0983014,1.1510186,1.1510186,1,0,,0,losers,4,30,12,0,2 to 3 times a month,2.5,0
sto domingo,abraham calacazon,260,0,0,0,0,1,0,0,0,0,0,0,catholic,10,32.200001,94,2,-4.0059981,0,16.048021,0,-64.288345,0,1,1,,1,always-winners,5,27,8,0,once a week,4,1
sto domingo,abraham calacazon,150,1,0,0,0,0,0,0,1,0,0,0,catholic,6,38.599998,126,18,2.1210008,2.1210008,4.4986444,4.4986444,9.5416279,9.5416279,1,0,,0,losers,3,38,8,0,less than once a month,0,0
sto domingo,abraham calacazon,500,0,0,0,0,0,0,0,0,0,0,0,other,5,38.599998,126,18,2.3329988,2.3329988,5.442883,5.442883,12.698239,12.698239,1,0,,0,losers,5,28,12,0,once a week,4,0
sto domingo,abraham calacazon,400,0,0,0,0,0,0,0,0,0,0,0,catholic,7,39,110,19,2.4270005,2.4270005,5.8903317,5.8903317,14.295837,14.295837,1,0,,0,losers,5,35,15,0,once a week,4,0
sto domingo,abraham calacazon,270,0,0,0,0,0,0,0,0,0,0,0,catholic,5,34.599998,120,8,-1.8949982,0,3.5910182,0,-6.8049731,0,0,1,1,,winners,7,28,9,0,once a month,1,1
sto domingo,abraham calacazon,250,0,0,0,0,0,0,0,0,0,0,0,catholic,7,32.599998,81,3,-3.6610007,0,13.402926,0,-49.068123,0,1,1,,1,always-winners,4,30,12,0,2 to 3 times a week,10,1
sto domingo,rio verde,150,0,0,0,0,0,0,0,0,0,0,0,catholic,4,39.400002,133,20,3.0110002,3.0110002,9.0661221,9.0661221,27.298094,27.298094,0,0,0,,always-losers,2,28,12,0,less than once a month,0,0
sto domingo,rio verde,400,0,0,0,0,0,0,0,0,0,0,0,catholic,8,35,146,9,-1.5589997,0,2.43048,0,-3.7891173,0,0,1,1,,winners,3,33,6,0,once a week,4,1
sto domingo,rio verde,250,0,0,0,0,0,0,0,0,0,0,0,catholic,6,31.799999,47,1,-4.466001,0,19.945166,0,-89.075127,0,0,1,1,,winners,4,34,5,0,once a week,4,0
sto domingo,bamboli,200,0,0,0,0,0,0,0,0,0,0,0,catholic,10,34.599998,120,8,-1.8949982,0,3.5910182,0,-6.8049731,0,1,1,,1,always-winners,4,63,4,0,4 to 6 times a week,20,1
sto domingo,bamboli,200,0,0,0,0,0,0,0,0,0,0,0,catholic,6,34.200001,121,7,-2.1069999,0,4.4394484,0,-9.3539171,0,1,1,,1,always-winners,2,50,11,0,once a week,4,1
sto domingo,bamboli,400,0,0,0,0,0,0,0,0,0,0,0,catholic,7,35,146,9,-1.5570008,0,2.4242513,0,-3.7745612,0,1,1,,1,always-winners,4,39,6,0,once a week,4,1
sto domingo,santo domingo,370,0,0,0,0,0,0,0,0,0,0,0,catholic,8,36.599998,96,13,.27599946,.27599946,.076175697,.076175697,.021024453,.021024453,0,0,0,,always-losers,2,35,7,0,once a week,4,0
sto domingo,santo domingo,200,0,0,0,0,0,0,0,1,0,0,0,catholic,8,33.799999,112,6,-2.6120009,0,6.8225489,0,-17.820505,0,0,1,1,,winners,6,33,9,0,once a month,1,1
sto domingo,santo domingo,200,0,0,0,0,0,0,0,0,0,0,0,catholic,10,35.799999,117,11,-.56900179,0,.32376304,0,-.18422174,0,0,1,1,,winners,6,30,12,0,less than once a month,0,1
sto domingo,santo domingo,150,0,0,0,0,0,0,0,0,0,0,0,catholic,5,39,110,19,2.5860009,2.5860009,6.6874008,6.6874008,17.293625,17.293625,0,0,0,,always-losers,4,28,8,0,once a week,4,0
sto domingo,rio verde,100,0,0,0,0,0,0,0,0,0,0,0,catholic,5,36.200001,171,12,-.23999938,0,.057599705,0,-.013823894,0,0,1,1,,winners,3,32,8,0,once a week,4,1
sto domingo,rio verde,900,0,0,0,0,0,0,0,0,0,0,0,catholic,3,36.200001,171,12,-.25599822,0,.065535091,0,-.016776867,0,0,1,1,,winners,5,29,7,0,never,0,0
sto domingo,bamboli,120,0,0,0,0,0,0,0,0,0,0,0,other,10,34.200001,121,7,-2.3120017,0,5.3453517,0,-12.358462,0,1,1,,1,always-winners,2,60,6,0,2 to 3 times a week,10,1
sto domingo,chiguilpe,240,1,1,0,0,1,0,0,0,0,0,0,catholic,5,33.400002,113,5,-2.9050002,0,8.4390259,0,-24.515373,0,0,1,1,,winners,6,26,6,0,2 to 3 times a month,2.5,1
sto domingo,chiguilpe,125,0,0,0,0,0,0,0,0,0,0,0,catholic,10,37.799999,110,16,1.4979995,1.4979995,2.2440026,2.2440026,3.361515,3.361515,1,0,,0,losers,2,60,6,0,once a week,4,0
sto domingo,chiguilpe,300,0,0,0,0,0,0,0,0,0,0,0,catholic,9,37.799999,110,16,1.4760002,1.4760002,2.1785765,2.1785765,3.2155795,3.2155795,1,0,,0,losers,9,35,6,0,2 to 3 times a week,10,0
sto domingo,chiguilpe,200,0,1,0,0,0,0,0,0,0,0,0,catholic,8,38.200001,139,17,1.768,1.768,3.125824,3.125824,5.5264568,5.5264568,1,0,,0,losers,3,41,12,0,once a month,1,0
sto domingo,rio verde,260,0,0,0,0,0,0,0,0,0,0,0,catholic,4,38.200001,139,17,1.794001,1.794001,3.2184396,3.2184396,5.7738838,5.7738838,0,0,0,,always-losers,2,35,12,0,once a week,4,0
sto domingo,chiguilpe,220,0,0,0,0,0,0,0,0,0,0,0,catholic,10,40.200001,116,22,3.6840005,3.6840005,13.571859,13.571859,49.998737,49.998737,1,0,,0,losers,6,41,6,0,2 to 3 times a week,10,0
sto domingo,chiguilpe,200,0,0,0,0,1,0,0,0,0,0,0,catholic,10,38.599998,126,18,2.2559991,2.2559991,5.0895319,5.0895319,11.481979,11.481979,0,0,0,,always-losers,5,29,3,0,once a week,4,0
sto domingo,chiguilpe,80,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,38.599998,126,18,2.0409989,2.0409989,4.1656766,4.1656766,8.502142,8.502142,0,0,0,,always-losers,2,39,7,1,only for special occasions,0,0
sto domingo,rio verde,250,0,0,0,0,0,0,0,0,0,0,0,catholic,10,34.599998,120,8,-1.712999,0,2.9343655,0,-5.0265651,0,0,1,1,,winners,11,57,4,0,less than once a month,0,1
sto domingo,abraham calacazon,200,0,0,0,0,0,0,0,0,0,0,0,catholic,8,34.599998,120,8,-1.7189995,0,2.9549594,0,-5.0795736,0,0,1,1,,winners,5,31,9,0,once a month,1,1
sto domingo,chiguilpe,300,0,0,0,0,0,0,0,0,0,0,0,catholic,5,39.799999,139,21,3.2629991,3.2629991,10.647162,10.647162,34.741684,34.741684,1,0,,0,losers,4,25,9,0,once a week,4,0
sto domingo,chiguilpe,500,0,0,0,0,0,0,0,0,0,0,0,other,5,37.799999,110,16,1.4550003,1.4550003,2.1170259,2.1170259,3.0802732,3.0802732,1,0,,0,losers,3,35,6,0,once a week,4,0
